Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation,,
P10530,Fitness,Dumbbells,2661,Brand C,3.5,2.1,0.21,Yes,Spring,UK,"['Yoga Mat', 'Resistance Bands']",0.57,,
P10531,Electronics,Smartwatch,1820,Brand A,3.8,2.9,0.48,No,Winter,UK,"['Headphones', 'Smartwatch']",0.93,,
P10532,Electronics,Smartwatch,1322,Brand C,2.6,4.5,0.48,No,Winter,India,['Headphones'],0.56,,
P10533,Electronics,Laptop,3287,Brand A,4.6,4.3,0.02,No,Summer,Germany,['Laptop'],0.74,,
P10534,Electronics,Smartphone,4593,Brand D,3.7,3.4,0.35,No,Spring,USA,"['Laptop', 'Laptop']",0.35,,
P10535,Fashion,Jacket,2411,Brand C,4.6,3.3,0.28,No,Summer,India,"['Jeans', 'T-shirt', 'Shoes']",0.55,,
P10536,Fitness,Treadmill,2844,Brand B,4.5,4.3,0.74,No,Summer,India,['Resistance Bands'],0.22,,
P10537,Fashion,Jacket,1490,Brand D,2.6,3.5,0.4,No,Winter,India,"['Jacket', 'T-shirt', 'Shoes']",0.83,,
P10538,Electronics,Smartwatch,3143,Brand C,5,4.3,0.09,Yes,Spring,Canada,"['Smartphone', 'Headphones', 'Headphones']",0.51,,
P10539,Fashion,Jeans,2449,Brand D,4,5,0.61,Yes,Winter,Canada,"['Shoes', 'Jeans']",0.27,,
P10540,Fitness,Dumbbells,1647,Brand C,2.8,3.7,0.41,Yes,Spring,Germany,['Dumbbells'],0.84,,
P10541,Home Decor,Curtains,3993,Brand B,4.6,2.2,0.26,Yes,Summer,USA,"['Lamp', 'Wall Art']",0.78,,
P10542,Beauty,Moisturizer,475,Brand A,4.8,2.2,0.81,Yes,Summer,Canada,['Perfume'],0.45,,
P10543,Home Decor,Lamp,3558,Brand A,4.6,3.5,0.19,Yes,Winter,USA,"['Curtains', 'Lamp']",0.76,,
P10544,Home Decor,Lamp,2441,Brand C,2.9,3.8,0.4,No,Summer,Canada,"['Lamp', 'Wall Art']",0.39,,
P10545,Electronics,Headphones,2708,Brand B,2.4,4.6,0.19,No,Winter,USA,['Smartphone'],0.27,,
P10546,Home Decor,Curtains,183,Brand B,4,2.7,0.08,No,Spring,Canada,"['Curtains', 'Curtains']",0.46,,
P10547,Home Decor,Cushions,4077,Brand C,4.8,2.1,0.8,Yes,Spring,Canada,"['Lamp', 'Cushions']",0.79,,
P10548,Fashion,T-shirt,423,Brand A,4.8,3.3,0.15,Yes,Summer,Canada,['Jacket'],0.82,,
P10549,Books,Biography,3559,Brand A,2.3,2.9,0.88,No,Spring,UK,"['Non-fiction', 'Fiction']",0.47,,
P10550,Electronics,Smartwatch,3229,Brand A,2.1,2.1,0.33,Yes,Winter,Germany,['Headphones'],0.82,,
P10551,Fitness,Dumbbells,2444,Brand C,4.5,4.5,0.22,Yes,Spring,Canada,"['Yoga Mat', 'Treadmill']",0.37,,
P10552,Home Decor,Wall Art,120,Brand D,2.8,4.4,0.77,No,Spring,India,"['Lamp', 'Wall Art']",0.98,,
P10553,Fitness,Yoga Mat,3296,Brand B,3.7,2,0.44,Yes,Winter,Germany,"['Yoga Mat', 'Resistance Bands']",0.43,,
P10554,Home Decor,Lamp,4240,Brand D,3,3,0.1,No,Spring,USA,['Lamp'],0.18,,
P10555,Fitness,Dumbbells,2547,Brand D,4.5,4.4,0.67,No,Summer,Canada,"['Dumbbells', 'Yoga Mat', 'Resistance Bands']",0.8,,
P10556,Books,Fiction,4436,Brand A,4.7,4.6,1,No,Summer,Germany,['Comics'],0.63,,
P10557,Fashion,Jeans,996,Brand D,4.1,2.5,0.99,No,Winter,Canada,"['Jeans', 'Shoes', 'Jacket']",0.67,,
P10558,Electronics,Smartwatch,665,Brand C,2.8,2.1,0.87,No,Spring,Canada,['Laptop'],0.67,,
P10559,Books,Comics,2622,Brand B,2.5,4.6,0.95,Yes,Spring,USA,"['Biography', 'Biography']",0.48,,
P10560,Books,Fiction,4635,Brand D,2.6,4.3,0.77,No,Autumn,India,['Biography'],0.63,,
P10561,Fitness,Resistance Bands,3599,Brand A,4.9,4.1,0.32,Yes,Autumn,USA,"['Resistance Bands', 'Treadmill']",0.16,,
P10562,Electronics,Laptop,422,Brand B,2.8,4.2,0.45,No,Winter,Canada,"['Headphones', 'Laptop']",0.95,,
P10563,Electronics,Laptop,2337,Brand B,3.5,4.9,0.44,Yes,Winter,UK,"['Smartwatch', 'Headphones']",0.75,,
P10564,Fashion,Jacket,1708,Brand A,4.9,2.6,0.38,No,Autumn,India,['Jeans'],0.39,,
P10565,Fashion,Jeans,2636,Brand C,4.1,3.8,0.53,No,Winter,Canada,['T-shirt'],0.43,,
P10566,Fashion,Shoes,1230,Brand C,4,2.2,0.32,No,Summer,USA,['Jacket'],0.31,,
P10567,Fashion,Jeans,2278,Brand B,3.3,4.8,0.12,Yes,Summer,USA,"['Jacket', 'Shoes', 'T-shirt']",0.58,,
P10568,Beauty,Perfume,4364,Brand C,2.9,3.1,0.61,No,Winter,Germany,"['Lipstick', 'Moisturizer']",0.47,,
P10569,Electronics,Smartwatch,4517,Brand B,2.6,3.8,0.5,No,Autumn,USA,"['Smartphone', 'Headphones', 'Smartwatch']",0.33,,
P10570,Books,Biography,297,Brand B,2.4,2.4,0.25,Yes,Spring,Germany,['Non-fiction'],0.33,,
P10571,Electronics,Headphones,542,Brand D,4.7,5,0.24,No,Spring,India,"['Laptop', 'Smartwatch']",0.66,,
P10572,Electronics,Headphones,4377,Brand A,3.8,2.2,0.85,No,Summer,UK,['Laptop'],0.8,,
P10573,Electronics,Laptop,4961,Brand B,3.3,4.6,0.07,No,Autumn,USA,"['Smartwatch', 'Smartwatch', 'Laptop']",0.44,,
P10574,Fashion,Shoes,3564,Brand C,4.1,2.6,0.38,No,Summer,USA,"['Jeans', 'Jeans']",0.85,,
P10575,Fitness,Treadmill,485,Brand B,4.5,3.6,0.81,Yes,Autumn,Canada,['Dumbbells'],0.75,,
P10576,Fashion,Shoes,808,Brand D,3.8,2.7,0.71,No,Winter,Canada,"['Shoes', 'Jeans']",0.69,,
P10577,Electronics,Smartphone,113,Brand A,3,4,0.1,No,Summer,India,"['Headphones', 'Smartwatch']",0.81,,
P10578,Beauty,Lipstick,1677,Brand B,4.3,2,0.99,No,Summer,USA,['Lipstick'],0.53,,
P10579,Fashion,T-shirt,2450,Brand A,5,4,0.34,No,Autumn,UK,"['Jeans', 'Jacket', 'Jeans']",0.76,,
P10580,Beauty,Perfume,2568,Brand D,3.5,2.3,0.11,No,Spring,Canada,['Foundation'],0.55,,
P10581,Home Decor,Wall Art,199,Brand C,4.8,4.7,0.7,Yes,Autumn,India,"['Cushions', 'Curtains']",0.63,,
P10582,Home Decor,Cushions,498,Brand D,4.6,2.8,0.9,Yes,Winter,Germany,"['Wall Art', 'Lamp']",0.61,,
P10583,Beauty,Foundation,1668,Brand C,2.8,4.9,0.17,No,Autumn,Canada,"['Lipstick', 'Foundation']",0.93,,
P10584,Books,Non-fiction,2033,Brand B,2.8,2.6,0.05,Yes,Spring,Germany,"['Biography', 'Biography', 'Comics']",0.69,,
P10585,Home Decor,Lamp,2821,Brand A,4.9,4.3,0.45,No,Spring,Germany,"['Lamp', 'Cushions']",0.62,,
P10586,Electronics,Smartphone,589,Brand C,2.5,4.8,0.6,No,Autumn,UK,"['Smartphone', 'Smartwatch']",0.77,,
P10587,Electronics,Smartphone,4334,Brand B,2,4.3,0.72,Yes,Winter,Germany,['Headphones'],0.93,,
P10588,Fashion,Jacket,4918,Brand C,2.4,4.2,0.67,No,Winter,Germany,"['T-shirt', 'T-shirt', 'Shoes']",0.82,,
P10589,Home Decor,Wall Art,2281,Brand A,3.4,3.4,0.6,No,Autumn,USA,['Lamp'],0.95,,
P10590,Home Decor,Wall Art,2067,Brand C,3.7,4,0.22,No,Spring,UK,"['Cushions', 'Curtains', 'Cushions']",0.37,,
P10591,Home Decor,Wall Art,752,Brand C,3.4,3.3,0.44,Yes,Summer,USA,['Curtains'],0.44,,
P10592,Home Decor,Wall Art,2981,Brand D,4.8,2.7,0.15,Yes,Winter,Canada,['Wall Art'],0.11,,
P10593,Fashion,Jacket,281,Brand B,4.8,3,0.87,Yes,Summer,Germany,"['Jacket', 'Shoes', 'Jeans']",0.18,,
P10594,Home Decor,Wall Art,939,Brand C,3.4,3.9,0.82,Yes,Spring,UK,"['Wall Art', 'Wall Art', 'Curtains']",0.23,,
P10595,Fitness,Dumbbells,2976,Brand D,4.1,4.2,0.33,Yes,Spring,Germany,['Treadmill'],0.68,,
P10596,Electronics,Smartwatch,4249,Brand D,2.9,4.6,0.31,Yes,Autumn,India,"['Smartphone', 'Smartwatch']",0.6,,
P10597,Beauty,Perfume,4273,Brand C,4.3,3.2,0.04,Yes,Spring,Germany,"['Perfume', 'Perfume']",0.64,,
P10598,Home Decor,Cushions,1497,Brand A,3.8,2.2,0.24,Yes,Spring,USA,"['Curtains', 'Lamp', 'Wall Art']",0.86,,
P10599,Home Decor,Curtains,2644,Brand B,2.9,4.4,0.23,Yes,Autumn,Canada,"['Cushions', 'Lamp', 'Lamp']",0.9,,
P10600,Home Decor,Wall Art,101,Brand C,3.1,3.4,0.57,Yes,Autumn,UK,"['Wall Art', 'Cushions', 'Wall Art']",0.17,,
P10601,Books,Non-fiction,4093,Brand C,2.3,3.3,0.43,Yes,Autumn,UK,"['Non-fiction', 'Non-fiction']",0.52,,
P10602,Fitness,Resistance Bands,878,Brand D,2.9,3.6,0.99,No,Summer,UK,"['Yoga Mat', 'Dumbbells', 'Dumbbells']",0.38,,
P10603,Beauty,Foundation,1106,Brand D,3.2,2.3,0.6,No,Autumn,UK,"['Lipstick', 'Moisturizer']",0.39,,
P10604,Books,Comics,2074,Brand B,2.1,3.5,0.31,Yes,Autumn,India,"['Biography', 'Non-fiction']",0.93,,
P10605,Fitness,Treadmill,1203,Brand A,4.3,2.7,0.36,No,Summer,Germany,"['Yoga Mat', 'Dumbbells', 'Resistance Bands']",0.31,,
P10606,Electronics,Laptop,4913,Brand B,4.5,2.5,0.32,Yes,Spring,India,"['Laptop', 'Headphones']",0.78,,
P10607,Electronics,Headphones,4733,Brand A,4,2.1,0.28,Yes,Winter,India,"['Smartwatch', 'Smartwatch']",0.84,,
P10608,Books,Comics,2282,Brand A,2.9,3,0.66,Yes,Spring,USA,"['Non-fiction', 'Biography']",0.19,,
P10609,Fashion,T-shirt,4275,Brand C,2.1,3.3,0.67,No,Summer,India,['T-shirt'],0.96,,
P10610,Fashion,Jeans,1495,Brand D,3,4.9,0.58,No,Spring,India,"['Jacket', 'Jeans', 'T-shirt']",0.47,,
P10611,Fitness,Yoga Mat,2953,Brand D,3.5,3.3,0.79,Yes,Summer,Canada,['Resistance Bands'],0.9,,
P10612,Beauty,Foundation,212,Brand B,3.2,4.7,0.9,No,Autumn,USA,['Perfume'],0.55,,
P10613,Fashion,Shoes,507,Brand C,2.9,4.5,0.98,Yes,Spring,USA,['Jeans'],0.55,,
P10614,Fashion,Shoes,3310,Brand C,3.6,3.5,0.36,No,Winter,USA,"['T-shirt', 'Shoes']",0.88,,
P10615,Beauty,Moisturizer,3889,Brand B,4.1,4.9,0.32,Yes,Summer,Canada,"['Foundation', 'Foundation']",0.32,,
P10616,Home Decor,Wall Art,2227,Brand A,3.5,2.4,0.57,Yes,Spring,USA,"['Cushions', 'Wall Art']",0.47,,
P10617,Beauty,Lipstick,962,Brand A,4.1,2.9,0.55,No,Winter,Canada,"['Foundation', 'Perfume', 'Lipstick']",0.31,,
P10618,Fashion,Jacket,3913,Brand B,2,3.7,0.54,Yes,Winter,India,"['Shoes', 'Jacket']",0.92,,
P10619,Home Decor,Curtains,1117,Brand C,3.6,4.3,0.67,Yes,Autumn,Canada,['Cushions'],0.97,,
P10620,Beauty,Perfume,2526,Brand A,2.1,2.2,0.84,Yes,Autumn,India,['Perfume'],0.69,,
P10621,Beauty,Moisturizer,4227,Brand C,3.9,3.9,0.2,No,Spring,India,['Foundation'],0.89,,
P10622,Home Decor,Wall Art,488,Brand D,3.2,2.1,0.99,Yes,Summer,Canada,"['Wall Art', 'Curtains']",0.31,,
P10623,Beauty,Lipstick,3599,Brand A,4.7,2.2,0.16,Yes,Autumn,Germany,"['Moisturizer', 'Moisturizer']",0.37,,
P10624,Home Decor,Lamp,1136,Brand D,2.9,2.6,0.5,Yes,Autumn,USA,"['Lamp', 'Lamp', 'Cushions']",0.47,,
P10625,Books,Comics,1256,Brand B,4.7,3.4,0.27,No,Winter,Canada,"['Biography', 'Fiction', 'Comics']",0.7,,
P10626,Fitness,Treadmill,3830,Brand B,3.2,2.6,0.19,Yes,Summer,USA,['Treadmill'],0.17,,
P10627,Books,Comics,4475,Brand C,2.8,2.4,0.47,No,Autumn,UK,['Non-fiction'],0.78,,
P10628,Beauty,Moisturizer,1873,Brand C,4.7,2.6,0.39,No,Spring,UK,['Perfume'],0.76,,
P10629,Home Decor,Wall Art,4009,Brand C,3.9,4.3,0.11,No,Autumn,UK,"['Curtains', 'Wall Art', 'Cushions']",0.21,,
P10630,Home Decor,Cushions,3254,Brand D,3.6,2,0.81,No,Summer,USA,['Curtains'],0.56,,
P10631,Books,Comics,242,Brand A,2.1,3.8,0.94,Yes,Summer,UK,"['Fiction', 'Fiction', 'Biography']",0.11,,
P10632,Home Decor,Cushions,3230,Brand B,3.2,2.2,0,No,Autumn,Germany,"['Lamp', 'Curtains', 'Wall Art']",0.69,,
P10633,Home Decor,Cushions,970,Brand C,4.5,2.7,0.02,Yes,Summer,UK,"['Curtains', 'Lamp']",0.65,,
P10634,Home Decor,Curtains,801,Brand C,3.9,4.2,0.26,Yes,Spring,UK,"['Wall Art', 'Wall Art', 'Wall Art']",0.25,,
P10635,Beauty,Perfume,3296,Brand C,3.7,2.8,0.79,Yes,Spring,UK,"['Foundation', 'Moisturizer', 'Lipstick']",0.76,,
P10636,Fashion,Shoes,2076,Brand A,3.4,4.1,0.78,No,Summer,Canada,"['T-shirt', 'Jeans']",0.78,,
P10637,Beauty,Moisturizer,1921,Brand A,3.1,2.2,0.8,No,Summer,Canada,['Perfume'],0.16,,
P10638,Fashion,T-shirt,2024,Brand A,2.6,4.8,0.75,Yes,Spring,India,"['Shoes', 'T-shirt']",0.79,,
P10639,Beauty,Foundation,1266,Brand C,3.6,4.5,0.47,Yes,Autumn,USA,"['Moisturizer', 'Lipstick']",0.53,,
P10640,Books,Biography,3248,Brand A,3.3,3.5,0.15,Yes,Summer,UK,"['Non-fiction', 'Fiction', 'Non-fiction']",0.47,,
P10641,Beauty,Moisturizer,131,Brand C,3.1,3.8,0.08,Yes,Autumn,USA,"['Foundation', 'Lipstick', 'Moisturizer']",0.65,,
P10642,Beauty,Foundation,4010,Brand A,3.3,4.7,0.13,No,Winter,Germany,"['Foundation', 'Perfume']",0.46,,
P10643,Fashion,Jacket,3603,Brand C,4.7,2.8,0.58,No,Spring,Germany,['Shoes'],0.79,,
P10644,Home Decor,Wall Art,632,Brand D,2.4,3.5,0.23,Yes,Winter,USA,"['Wall Art', 'Wall Art']",0.64,,
P10645,Beauty,Perfume,543,Brand B,4.9,4.5,0.83,Yes,Winter,UK,"['Lipstick', 'Perfume', 'Lipstick']",0.14,,
P10646,Home Decor,Curtains,2591,Brand C,2.1,4.6,0.79,Yes,Spring,USA,"['Wall Art', 'Curtains']",0.67,,
P10647,Beauty,Moisturizer,4438,Brand A,2,3.3,0.42,Yes,Summer,USA,"['Moisturizer', 'Moisturizer', 'Moisturizer']",0.15,,
P10648,Books,Fiction,3884,Brand D,2.5,2.4,0.44,No,Autumn,Germany,"['Comics', 'Non-fiction']",0.36,,
P10649,Fashion,T-shirt,4567,Brand A,2.3,4,0.15,No,Winter,UK,['Jacket'],0.17,,
P10650,Beauty,Lipstick,1263,Brand A,3.8,4.9,0.59,No,Winter,India,"['Moisturizer', 'Foundation', 'Foundation']",0.34,,
P10651,Fitness,Resistance Bands,3383,Brand A,4.4,3.1,0.53,Yes,Summer,Canada,"['Yoga Mat', 'Resistance Bands', 'Treadmill']",0.3,,
P10652,Books,Fiction,3720,Brand D,4.1,3.7,0.55,No,Spring,USA,['Biography'],0.89,,
P10653,Home Decor,Cushions,3936,Brand A,2.7,4.4,0.11,Yes,Winter,Germany,"['Curtains', 'Lamp', 'Cushions']",0.54,,
P10654,Beauty,Perfume,4808,Brand A,2.3,2.6,0.04,No,Winter,Germany,"['Foundation', 'Foundation']",0.19,,
P10655,Beauty,Lipstick,3815,Brand A,3.4,3.8,0.12,Yes,Summer,Canada,['Perfume'],0.15,,
P10656,Fashion,Jacket,1731,Brand C,4.6,2.9,0.24,No,Autumn,Canada,['Jacket'],0.21,,
P10657,Beauty,Foundation,2641,Brand D,2.8,3.9,0.38,No,Autumn,Canada,"['Moisturizer', 'Perfume', 'Perfume']",0.73,,
P10658,Home Decor,Lamp,3926,Brand A,2.3,2.7,0.27,No,Summer,India,"['Cushions', 'Curtains']",0.27,,
P10659,Home Decor,Lamp,3464,Brand D,3.5,3.8,0.03,No,Summer,India,"['Lamp', 'Wall Art']",0.62,,
P10660,Home Decor,Lamp,3278,Brand D,4.6,3.1,0.23,No,Winter,UK,"['Cushions', 'Wall Art', 'Lamp']",0.76,,
P10661,Electronics,Laptop,4005,Brand C,4.6,2.7,0.15,No,Winter,Canada,"['Smartwatch', 'Smartwatch']",0.49,,
P10662,Books,Non-fiction,4728,Brand A,3.2,3.4,0.89,Yes,Winter,UK,"['Comics', 'Biography']",0.86,,
P10663,Beauty,Perfume,2967,Brand C,3.6,2.7,0.47,No,Autumn,India,"['Lipstick', 'Lipstick']",0.24,,
P10664,Beauty,Foundation,931,Brand A,2.7,3.8,0.61,Yes,Summer,UK,"['Lipstick', 'Lipstick']",0.38,,
P10665,Fitness,Yoga Mat,2807,Brand C,2.8,5,0.84,Yes,Winter,Germany,['Dumbbells'],0.37,,
P10666,Beauty,Perfume,1924,Brand D,3.9,3.3,0.5,No,Summer,Canada,['Perfume'],0.19,,
P10667,Beauty,Moisturizer,4972,Brand A,2.4,4.2,0.32,Yes,Autumn,Canada,['Lipstick'],0.58,,
P10668,Books,Comics,4775,Brand B,3.4,4,0.24,Yes,Autumn,UK,['Fiction'],0.75,,
P10669,Fashion,Shoes,2782,Brand A,3.7,4.6,0.7,Yes,Summer,UK,['Jeans'],0.18,,
P10670,Beauty,Perfume,4309,Brand D,2.2,4.4,0.14,Yes,Spring,USA,"['Foundation', 'Moisturizer', 'Perfume']",0.35,,
P10671,Beauty,Lipstick,4212,Brand B,4.8,4.3,0.49,Yes,Summer,UK,"['Moisturizer', 'Lipstick']",0.33,,
P10672,Electronics,Smartwatch,253,Brand B,3.2,4.8,0.86,No,Winter,Germany,['Headphones'],0.27,,
P10673,Fitness,Treadmill,607,Brand C,3.2,3.1,0.55,No,Winter,USA,"['Yoga Mat', 'Treadmill']",0.38,,
P10674,Fashion,Jeans,3342,Brand C,3,3.3,0.55,Yes,Summer,USA,"['Jacket', 'Shoes']",0.84,,
P10675,Beauty,Lipstick,4107,Brand C,3.7,4.8,0.66,No,Summer,USA,['Moisturizer'],0.64,,
P10676,Fitness,Treadmill,1487,Brand B,2.6,4.6,1,Yes,Summer,Germany,"['Treadmill', 'Treadmill', 'Yoga Mat']",0.78,,
P10677,Electronics,Headphones,3591,Brand B,3.5,3.7,0.72,Yes,Autumn,India,['Headphones'],0.51,,
P10678,Beauty,Lipstick,2090,Brand B,2.2,3.9,0.63,Yes,Winter,India,"['Moisturizer', 'Lipstick']",0.1,,
P10679,Home Decor,Cushions,4437,Brand B,3.1,4.7,0.76,Yes,Spring,India,['Cushions'],0.26,,
P10680,Books,Comics,4121,Brand A,4.6,2.8,0.19,No,Winter,UK,['Biography'],0.75,,
P10681,Fitness,Dumbbells,482,Brand A,5,2.6,0.98,Yes,Spring,USA,"['Dumbbells', 'Yoga Mat', 'Yoga Mat']",0.46,,
P10682,Books,Comics,483,Brand A,4.9,3.5,0.63,Yes,Winter,Canada,"['Biography', 'Fiction', 'Comics']",0.56,,
P10683,Home Decor,Lamp,818,Brand A,3.8,3.1,0.55,No,Autumn,Canada,"['Wall Art', 'Cushions', 'Lamp']",0.1,,
P10684,Beauty,Perfume,1524,Brand C,4.4,4.8,0.26,Yes,Autumn,India,['Foundation'],0.28,,
P10685,Fashion,Jacket,2686,Brand B,2.6,3.6,0.1,Yes,Winter,UK,"['Jeans', 'Shoes', 'Jacket']",0.47,,
P10686,Fitness,Yoga Mat,468,Brand B,3.3,2.1,0.2,Yes,Winter,UK,['Treadmill'],0.76,,
P10687,Fashion,T-shirt,2610,Brand B,2.2,4.6,0.22,Yes,Autumn,India,"['Jacket', 'Shoes', 'Jeans']",0.25,,
P10688,Fashion,Shoes,2862,Brand B,3.9,4.4,0.24,No,Summer,Canada,"['T-shirt', 'Jacket']",0.42,,
P10689,Books,Non-fiction,2927,Brand B,2.1,4.7,0.64,Yes,Autumn,USA,"['Fiction', 'Biography']",0.6,,
P10690,Home Decor,Lamp,2105,Brand A,2.4,5,0.79,No,Winter,UK,"['Wall Art', 'Lamp', 'Wall Art']",0.32,,
P10691,Fashion,Jacket,3386,Brand B,2.2,2.8,0.94,Yes,Summer,UK,['Shoes'],0.17,,
P10692,Home Decor,Wall Art,2743,Brand A,4.1,3.3,0.44,Yes,Winter,Germany,['Cushions'],0.97,,
P10693,Electronics,Headphones,2146,Brand C,3.7,2.7,0.13,No,Autumn,Germany,"['Smartwatch', 'Laptop']",0.71,,
P10694,Books,Comics,4020,Brand D,2.4,4.2,0.31,Yes,Winter,UK,"['Biography', 'Non-fiction', 'Fiction']",0.8,,
P10695,Beauty,Perfume,3688,Brand D,3.6,2.8,0.13,No,Winter,India,"['Moisturizer', 'Moisturizer', 'Perfume']",0.68,,
P10696,Fitness,Resistance Bands,3816,Brand D,3.2,3.8,0.68,No,Autumn,India,['Dumbbells'],0.96,,
P10697,Fashion,T-shirt,4887,Brand B,3.4,4.6,0.65,Yes,Winter,USA,"['Jacket', 'Shoes']",0.43,,
P10698,Fashion,Shoes,3160,Brand B,3.7,3.7,0.05,Yes,Spring,Canada,['Jacket'],0.67,,
P10699,Beauty,Perfume,933,Brand B,2.6,4.1,0.71,No,Spring,UK,['Lipstick'],0.98,,
P10700,Electronics,Smartphone,4817,Brand D,5,4.4,0.67,Yes,Winter,USA,"['Headphones', 'Smartwatch', 'Headphones']",0.34,,
P10701,Fashion,Shoes,2397,Brand A,4.4,4,0.61,Yes,Summer,Germany,"['Jeans', 'Shoes']",0.31,,
P10702,Fashion,Shoes,1791,Brand A,2.5,2,0.65,No,Winter,India,['T-shirt'],0.73,,
P10703,Electronics,Headphones,4000,Brand D,3.2,2.1,0.36,No,Winter,Germany,"['Headphones', 'Headphones']",0.73,,
P10704,Fashion,Jacket,3048,Brand D,3.8,4.3,0.33,Yes,Summer,Canada,"['Shoes', 'Jacket', 'Shoes']",0.47,,
P10705,Home Decor,Wall Art,4218,Brand A,4.3,2.7,0.5,No,Autumn,UK,['Cushions'],0.65,,
P10706,Beauty,Moisturizer,3187,Brand A,3.1,2.1,0.44,Yes,Winter,India,"['Lipstick', 'Foundation', 'Lipstick']",0.71,,
P10707,Beauty,Foundation,4114,Brand C,3.5,4.1,0.15,Yes,Winter,UK,['Moisturizer'],0.97,,
P10708,Electronics,Smartwatch,4164,Brand B,2.2,2.2,0.05,No,Summer,Canada,"['Headphones', 'Headphones']",0.59,,
P10709,Fashion,Shoes,147,Brand C,5,2.3,0.12,No,Summer,Canada,"['T-shirt', 'Jeans', 'Jeans']",0.39,,
P10710,Electronics,Smartphone,1027,Brand A,2.2,3.6,0.2,No,Autumn,Germany,['Headphones'],0.13,,
P10711,Home Decor,Wall Art,1788,Brand C,3.7,2.5,0.58,No,Winter,Germany,['Wall Art'],0.87,,
P10712,Electronics,Smartwatch,612,Brand C,4.4,3.8,0.66,No,Spring,UK,"['Headphones', 'Smartwatch', 'Smartphone']",0.67,,
P10713,Books,Comics,3897,Brand B,3.7,4.4,0.03,No,Spring,Germany,"['Non-fiction', 'Fiction']",0.31,,
P10714,Beauty,Perfume,4369,Brand D,2.9,4.1,0.86,No,Winter,Germany,['Moisturizer'],0.49,,
P10715,Beauty,Foundation,1220,Brand B,2.2,4.8,0.89,Yes,Spring,India,"['Moisturizer', 'Foundation', 'Lipstick']",0.65,,
P10716,Books,Biography,635,Brand D,2,2.6,0.32,Yes,Spring,UK,"['Non-fiction', 'Comics']",0.39,,
P10717,Home Decor,Wall Art,3392,Brand C,3.9,4.7,0.66,No,Autumn,Germany,['Wall Art'],0.42,,
P10718,Beauty,Foundation,4798,Brand B,2.7,4.3,0.91,No,Spring,UK,"['Perfume', 'Foundation', 'Lipstick']",0.66,,
P10719,Fashion,Jeans,2422,Brand C,2.6,4.3,0.42,Yes,Winter,Germany,"['Jacket', 'Shoes']",0.83,,
P10720,Beauty,Lipstick,1678,Brand D,4.7,2.7,0.45,Yes,Winter,Canada,"['Foundation', 'Perfume']",0.53,,
P10721,Fitness,Resistance Bands,4204,Brand A,2.7,2.6,0.79,No,Winter,UK,"['Yoga Mat', 'Resistance Bands', 'Treadmill']",0.55,,
P10722,Electronics,Smartphone,931,Brand C,3,4.7,0.63,Yes,Autumn,Canada,['Smartwatch'],0.92,,
P10723,Fashion,T-shirt,3782,Brand A,3.7,2.8,0.95,Yes,Autumn,Canada,['Jacket'],0.22,,
P10724,Fitness,Resistance Bands,1905,Brand B,3.3,4.3,0.53,No,Winter,Germany,['Yoga Mat'],0.82,,
P10725,Home Decor,Curtains,1497,Brand D,4.8,3.3,0.29,No,Autumn,Canada,"['Lamp', 'Cushions', 'Curtains']",0.53,,
P10726,Fashion,T-shirt,2195,Brand A,3.1,2.7,0.46,Yes,Spring,Canada,"['Jacket', 'Jacket']",0.85,,
P10727,Electronics,Headphones,2391,Brand C,4.2,3.8,0.91,No,Spring,Germany,"['Headphones', 'Headphones', 'Laptop']",0.48,,
P10728,Electronics,Smartwatch,1572,Brand B,3.2,2.9,0.66,Yes,Spring,USA,"['Smartwatch', 'Smartphone', 'Headphones']",0.43,,
P10729,Fashion,Jeans,884,Brand C,3.7,3.2,0.7,No,Autumn,Canada,['T-shirt'],0.45,,
P10730,Home Decor,Cushions,4326,Brand C,3.9,4.2,0.04,No,Winter,UK,"['Curtains', 'Curtains', 'Lamp']",0.38,,
P10731,Electronics,Smartphone,2397,Brand B,4.1,2.8,0.27,Yes,Summer,USA,['Headphones'],0.9,,
P10732,Fashion,Jacket,3668,Brand B,2.4,2.8,0.73,No,Summer,India,"['Jeans', 'Jeans', 'Jacket']",0.2,,
P10733,Electronics,Headphones,1654,Brand A,2.6,2.4,0.18,No,Autumn,Canada,"['Smartwatch', 'Laptop']",0.93,,
P10734,Home Decor,Wall Art,1195,Brand C,4.9,4.1,0.16,No,Summer,UK,"['Curtains', 'Curtains']",0.32,,
P10735,Fitness,Dumbbells,819,Brand C,4,3.2,0.6,Yes,Autumn,Germany,"['Yoga Mat', 'Resistance Bands', 'Treadmill']",0.36,,
P10736,Home Decor,Lamp,2744,Brand C,4,4.7,0.12,No,Autumn,Canada,['Wall Art'],0.49,,
P10737,Fitness,Yoga Mat,3310,Brand B,4.4,4.7,0.19,Yes,Summer,Germany,['Resistance Bands'],0.63,,
P10738,Books,Fiction,2594,Brand A,3.8,4.5,0.06,No,Autumn,India,['Biography'],0.83,,
P10739,Home Decor,Lamp,3807,Brand C,4.9,3.1,0.32,No,Summer,UK,"['Lamp', 'Curtains']",0.6,,
